Camera,tube,Depth,Date,Root.length
Cam3_,76,3175,16/05/2019,92
Cam3_,76,3209,16/05/2019,642
Cam3_,76,3247,16/05/2019,98
Cam3_,76,3282,16/05/2019,164
Cam3_,76,3316,16/05/2019,0
Cam3_,76,3351,16/05/2019,0
Cam3_,76,3385,16/05/2019,5
Cam3_,76,3421,16/05/2019,66
Cam3_,76,3456,16/05/2019,13
Cam3_,76,3491,16/05/2019,0
Cam3_,76,3526,16/05/2019,21
Cam3_,76,3559,16/05/2019,247
Cam3_,76,3595,16/05/2019,234
Cam3_,76,3629,16/05/2019,0
Cam3_,76,3664,16/05/2019,20
Cam3_,76,3700,16/05/2019,0
Cam3_,76,3734,16/05/2019,0
Cam3_,76,3769,16/05/2019,0
Cam3_,76,3806,16/05/2019,0
Cam3_,76,3839,16/05/2019,0
Cam3_,76,3875,16/05/2019,0
Cam3_,76,3909,16/05/2019,0
Cam3_,76,3946,16/05/2019,660
Cam3_,76,3980,16/05/2019,0
Cam3_,76,4015,16/05/2019,0
Cam3_,76,4049,16/05/2019,0
Cam3_,76,4086,16/05/2019,0
Cam3_,76,4120,16/05/2019,0
Cam3_,76,4156,16/05/2019,0
Cam3_,76,4190,16/05/2019,0
Cam3_,76,4223,16/05/2019,0
Cam3_,76,4260,16/05/2019,0
Cam3_,76,4295,16/05/2019,0
Cam3_,76,4330,16/05/2019,0
Cam3_,76,4364,16/05/2019,0
Cam3_,76,4399,16/05/2019,8
Cam3_,76,4435,16/05/2019,0
Cam3_,76,4469,16/05/2019,0
Cam3_,76,4505,16/05/2019,0
Cam3_,76,4541,16/05/2019,0
Cam3_,76,4574,16/05/2019,0
Cam3_,76,4610,16/05/2019,0
Cam3_,76,4643,16/05/2019,0
Cam3_,76,4679,16/05/2019,0
Cam3_,76,4715,16/05/2019,0
Cam3_,76,4750,16/05/2019,0
Cam3_,76,4785,16/05/2019,0
Cam3_,76,4820,16/05/2019,0
Cam3_,76,4855,16/05/2019,0
Cam3_,76,4889,16/05/2019,0
Cam3_,76,4924,16/05/2019,0
Cam3_,76,4961,16/05/2019,0
Cam3_,76,5004,16/05/2019,0
Cam3_,76,516,16/05/2019,0
Cam3_,76,549,16/05/2019,0
Cam3_,76,585,16/05/2019,189
Cam3_,76,620,16/05/2019,85
Cam3_,76,655,16/05/2019,427
Cam3_,76,691,16/05/2019,296
Cam3_,76,725,16/05/2019,338
Cam3_,76,758,16/05/2019,659
Cam3_,76,794,16/05/2019,22
Cam3_,76,829,16/05/2019,293
Cam3_,76,863,16/05/2019,426
Cam3_,76,902,16/05/2019,1209
Cam3_,76,935,16/05/2019,0
Cam3_,76,968,16/05/2019,613
Cam2_,77,1007,16/05/2019,0
Cam2_,77,1043,16/05/2019,146
Cam2_,77,1077,16/05/2019,787
Cam2_,77,1111,16/05/2019,1546
Cam2_,77,1145,16/05/2019,1556
Cam2_,77,1182,16/05/2019,645
Cam2_,77,1216,16/05/2019,1188
Cam2_,77,1252,16/05/2019,1281
Cam2_,77,1285,16/05/2019,345
Cam2_,77,1322,16/05/2019,632
Cam2_,77,1357,16/05/2019,693
Cam2_,77,1391,16/05/2019,695
Cam2_,77,1427,16/05/2019,510
Cam2_,77,1462,16/05/2019,1013
Cam2_,77,1495,16/05/2019,295
Cam2_,77,1531,16/05/2019,474
Cam2_,77,1563,16/05/2019,1073
Cam2_,77,1600,16/05/2019,801
Cam2_,77,1636,16/05/2019,1107
Cam2_,77,1672,16/05/2019,1214
Cam2_,77,1706,16/05/2019,630
Cam2_,77,1740,16/05/2019,1542
Cam2_,77,1777,16/05/2019,339
Cam2_,77,1812,16/05/2019,78
Cam2_,77,1846,16/05/2019,417
Cam2_,77,1882,16/05/2019,446
Cam2_,77,1918,16/05/2019,1509
Cam2_,77,1952,16/05/2019,484
Cam2_,77,1988,16/05/2019,155
Cam2_,77,2021,16/05/2019,769
Cam2_,77,2057,16/05/2019,242
Cam2_,77,2091,16/05/2019,87
Cam2_,77,2125,16/05/2019,728
Cam2_,77,2162,16/05/2019,969
Cam2_,77,2196,16/05/2019,1583
Cam2_,77,2232,16/05/2019,976
Cam2_,77,2267,16/05/2019,2125
Cam2_,77,2302,16/05/2019,1246
Cam2_,77,2336,16/05/2019,1295
Cam2_,77,2371,16/05/2019,492
Cam2_,77,2407,16/05/2019,695
Cam2_,77,2443,16/05/2019,717
Cam2_,77,2476,16/05/2019,785
Cam2_,77,2512,16/05/2019,568
Cam2_,77,2547,16/05/2019,1573
Cam2_,77,2582,16/05/2019,3540
Cam2_,77,2615,16/05/2019,5631
Cam2_,77,2650,16/05/2019,2146
Cam2_,77,2686,16/05/2019,223
Cam2_,77,2722,16/05/2019,1174
Cam2_,77,2758,16/05/2019,2216
Cam2_,77,2791,16/05/2019,1103
Cam2_,77,2827,16/05/2019,498
Cam2_,77,2861,16/05/2019,1609
Cam2_,77,2897,16/05/2019,1498
Cam2_,77,2932,16/05/2019,36
Cam2_,77,2967,16/05/2019,844
Cam2_,77,3001,16/05/2019,853
Cam2_,77,3036,16/05/2019,61
Cam2_,77,3072,16/05/2019,194
Cam2_,77,3107,16/05/2019,0
Cam2_,77,3141,16/05/2019,104
Cam2_,77,3176,16/05/2019,303
Cam2_,77,3212,16/05/2019,0
Cam2_,77,3247,16/05/2019,70
Cam2_,77,3283,16/05/2019,249
Cam2_,77,3317,16/05/2019,0
Cam2_,77,3351,16/05/2019,0
Cam2_,77,3387,16/05/2019,0
Cam2_,77,3422,16/05/2019,0
Cam2_,77,3457,16/05/2019,0
Cam2_,77,3491,16/05/2019,0
Cam2_,77,3526,16/05/2019,0
Cam2_,77,3561,16/05/2019,0
Cam2_,77,3596,16/05/2019,0
Cam2_,77,3632,16/05/2019,103
Cam2_,77,3665,16/05/2019,174
Cam2_,77,3700,16/05/2019,0
Cam2_,77,3736,16/05/2019,0
Cam2_,77,3770,16/05/2019,0
Cam2_,77,3806,16/05/2019,0
Cam2_,77,3841,16/05/2019,0
Cam2_,77,3876,16/05/2019,0
Cam2_,77,3911,16/05/2019,0
Cam2_,77,3946,16/05/2019,0
Cam2_,77,3981,16/05/2019,31
Cam2_,77,4017,16/05/2019,0
Cam2_,77,4050,16/05/2019,0
Cam2_,77,4085,16/05/2019,0
Cam2_,77,4121,16/05/2019,0
Cam2_,77,4156,16/05/2019,0
Cam2_,77,4191,16/05/2019,0
Cam2_,77,4226,16/05/2019,0
Cam2_,77,4262,16/05/2019,0
Cam2_,77,4295,16/05/2019,0
Cam2_,77,4331,16/05/2019,0
Cam2_,77,4365,16/05/2019,0
Cam2_,77,4401,16/05/2019,0
Cam2_,77,4436,16/05/2019,0
Cam2_,77,4472,16/05/2019,0
Cam2_,77,4506,16/05/2019,0
Cam2_,77,4542,16/05/2019,0
Cam2_,77,4576,16/05/2019,0
Cam2_,77,4611,16/05/2019,0
Cam2_,77,4646,16/05/2019,0
Cam2_,77,4682,16/05/2019,0
Cam2_,77,4716,16/05/2019,0
Cam2_,77,4752,16/05/2019,16
Cam2_,77,4786,16/05/2019,0
Cam2_,77,4821,16/05/2019,0
Cam2_,77,4855,16/05/2019,0
Cam2_,77,4892,16/05/2019,0
Cam2_,77,4926,16/05/2019,0
Cam2_,77,4961,16/05/2019,0
Cam2_,77,5005,16/05/2019,0
Cam2_,77,516,16/05/2019,0
Cam2_,77,552,16/05/2019,0
Cam2_,77,586,16/05/2019,0
Cam2_,77,620,16/05/2019,96
Cam2_,77,657,16/05/2019,43
Cam2_,77,691,16/05/2019,58
Cam2_,77,725,16/05/2019,0
Cam2_,77,761,16/05/2019,628
Cam2_,77,797,16/05/2019,109
Cam2_,77,831,16/05/2019,96
Cam2_,77,866,16/05/2019,2
Cam2_,77,901,16/05/2019,0
Cam2_,77,937,16/05/2019,56
Cam2_,77,971,16/05/2019,0
Cam1_,78,1006,16/05/2019,577
Cam1_,78,1041,16/05/2019,202
Cam1_,78,1076,16/05/2019,347
Cam1_,78,1111,16/05/2019,56
Cam1_,78,1147,16/05/2019,336
Cam1_,78,1179,16/05/2019,378
Cam1_,78,1216,16/05/2019,301
Cam1_,78,1252,16/05/2019,703
Cam1_,78,1287,16/05/2019,1343
Cam1_,78,1320,16/05/2019,2730
Cam1_,78,1356,16/05/2019,1783
Cam1_,78,1391,16/05/2019,585
Cam1_,78,1424,16/05/2019,405
Cam1_,78,1461,16/05/2019,1476
Cam1_,78,1496,16/05/2019,1206
Cam1_,78,1531,16/05/2019,1253
Cam1_,78,1566,16/05/2019,358
Cam1_,78,1602,16/05/2019,543
Cam1_,78,1637,16/05/2019,883
Cam1_,78,1670,16/05/2019,326
Cam1_,78,1706,16/05/2019,748
Cam1_,78,1740,16/05/2019,231
Cam1_,78,1775,16/05/2019,492
Cam1_,78,1811,16/05/2019,623
Cam1_,78,1847,16/05/2019,224
Cam1_,78,1883,16/05/2019,1070
Cam1_,78,1917,16/05/2019,1216
Cam1_,78,1952,16/05/2019,972
Cam1_,78,1987,16/05/2019,444
Cam1_,78,2022,16/05/2019,1531
Cam1_,78,2057,16/05/2019,1724
Cam1_,78,2092,16/05/2019,1768
Cam1_,78,2126,16/05/2019,1026
Cam1_,78,2160,16/05/2019,527
Cam1_,78,2197,16/05/2019,498
Cam1_,78,2232,16/05/2019,891
Cam1_,78,2267,16/05/2019,1770
Cam1_,78,2301,16/05/2019,743
Cam1_,78,2336,16/05/2019,380
Cam1_,78,2371,16/05/2019,690
Cam1_,78,2406,16/05/2019,804
Cam1_,78,2442,16/05/2019,1273
Cam1_,78,2477,16/05/2019,1376
Cam1_,78,2510,16/05/2019,1746
Cam1_,78,2546,16/05/2019,454
Cam1_,78,2581,16/05/2019,0
Cam1_,78,2616,16/05/2019,0
Cam1_,78,2650,16/05/2019,13
Cam1_,78,2687,16/05/2019,428
Cam1_,78,2721,16/05/2019,799
Cam1_,78,2756,16/05/2019,309
Cam1_,78,2791,16/05/2019,770
Cam1_,78,2827,16/05/2019,1537
Cam1_,78,2860,16/05/2019,1178
Cam1_,78,2895,16/05/2019,917
Cam1_,78,2932,16/05/2019,646
Cam1_,78,2965,16/05/2019,1254
Cam1_,78,3000,16/05/2019,940
Cam1_,78,3037,16/05/2019,593
Cam1_,78,3072,16/05/2019,917
Cam1_,78,3105,16/05/2019,635
Cam1_,78,3140,16/05/2019,88
Cam1_,78,3177,16/05/2019,157
Cam1_,78,3212,16/05/2019,487
Cam1_,78,3247,16/05/2019,487
Cam1_,78,3281,16/05/2019,650
Cam1_,78,3316,16/05/2019,1018
Cam1_,78,3352,16/05/2019,942
Cam1_,78,3386,16/05/2019,52
Cam1_,78,3422,16/05/2019,300
Cam1_,78,3457,16/05/2019,719
Cam1_,78,3492,16/05/2019,0
Cam1_,78,3526,16/05/2019,47
Cam1_,78,3562,16/05/2019,0
Cam1_,78,3596,16/05/2019,276
Cam1_,78,3631,16/05/2019,80
Cam1_,78,3667,16/05/2019,0
Cam1_,78,3701,16/05/2019,0
Cam1_,78,3736,16/05/2019,16
Cam1_,78,3770,16/05/2019,17
Cam1_,78,3806,16/05/2019,0
Cam1_,78,3840,16/05/2019,0
Cam1_,78,3877,16/05/2019,0
Cam1_,78,3911,16/05/2019,0
Cam1_,78,3946,16/05/2019,0
Cam1_,78,3982,16/05/2019,77
Cam1_,78,4015,16/05/2019,0
Cam1_,78,4052,16/05/2019,6
Cam1_,78,4085,16/05/2019,36
Cam1_,78,4120,16/05/2019,0
Cam1_,78,4156,16/05/2019,0
Cam1_,78,4191,16/05/2019,0
Cam1_,78,4226,16/05/2019,0
Cam1_,78,4262,16/05/2019,0
Cam1_,78,4296,16/05/2019,0
Cam1_,78,4331,16/05/2019,0
Cam1_,78,4366,16/05/2019,0
Cam1_,78,4400,16/05/2019,0
Cam1_,78,4437,16/05/2019,0
Cam1_,78,4472,16/05/2019,0
Cam1_,78,4506,16/05/2019,0
Cam1_,78,4541,16/05/2019,0
Cam1_,78,4576,16/05/2019,0
Cam1_,78,4611,16/05/2019,0
Cam1_,78,4644,16/05/2019,0
Cam1_,78,4680,16/05/2019,0
Cam1_,78,4717,16/05/2019,0
Cam1_,78,4750,16/05/2019,3
Cam1_,78,4785,16/05/2019,0
Cam1_,78,4821,16/05/2019,0
Cam1_,78,4857,16/05/2019,0
Cam1_,78,4891,16/05/2019,0
Cam1_,78,4927,16/05/2019,0
Cam1_,78,4960,16/05/2019,0
Cam1_,78,5004,16/05/2019,0
Cam1_,78,516,16/05/2019,0
Cam1_,78,553,16/05/2019,0
Cam1_,78,586,16/05/2019,0
Cam1_,78,622,16/05/2019,0
Cam1_,78,657,16/05/2019,282
Cam1_,78,692,16/05/2019,0
Cam1_,78,727,16/05/2019,0
Cam1_,78,761,16/05/2019,0
Cam1_,78,797,16/05/2019,302
Cam1_,78,830,16/05/2019,83
Cam1_,78,866,16/05/2019,1195
Cam1_,78,902,16/05/2019,1202
Cam1_,78,936,16/05/2019,1127
Cam1_,78,971,16/05/2019,1318
Cam4_,79,1004,16/05/2019,184
Cam4_,79,1041,16/05/2019,1033
Cam4_,79,1076,16/05/2019,980
Cam4_,79,1109,16/05/2019,327
Cam4_,79,1145,16/05/2019,1651
Cam4_,79,1180,16/05/2019,862
Cam4_,79,1214,16/05/2019,457
Cam4_,79,1251,16/05/2019,1398
Cam4_,79,1285,16/05/2019,2150
Cam4_,79,1320,16/05/2019,1467
Cam4_,79,1355,16/05/2019,90
Cam4_,79,1390,16/05/2019,627
Cam4_,79,1425,16/05/2019,379
Cam4_,79,1460,16/05/2019,91
Cam4_,79,1496,16/05/2019,224
Cam4_,79,1531,16/05/2019,284
Cam4_,79,1565,16/05/2019,897
Cam4_,79,1600,16/05/2019,853
Cam4_,79,1636,16/05/2019,876
Cam4_,79,1668,16/05/2019,1647
Cam4_,79,1704,16/05/2019,1831
Cam4_,79,1740,16/05/2019,1486
Cam4_,79,1776,16/05/2019,478
Cam4_,79,1811,16/05/2019,465
Cam4_,79,1846,16/05/2019,596
Cam4_,79,1881,16/05/2019,65
Cam4_,79,1916,16/05/2019,663
Cam4_,79,1951,16/05/2019,387
Cam4_,79,1987,16/05/2019,368
Cam4_,79,2019,16/05/2019,509
Cam4_,79,2057,16/05/2019,889
Cam4_,79,2091,16/05/2019,164
Cam4_,79,2125,16/05/2019,502
Cam4_,79,2162,16/05/2019,863
Cam4_,79,2195,16/05/2019,1500
Cam4_,79,2229,16/05/2019,1554
Cam4_,79,2267,16/05/2019,769
Cam4_,79,2301,16/05/2019,1090
Cam4_,79,2337,16/05/2019,224
Cam4_,79,2370,16/05/2019,292
Cam4_,79,2405,16/05/2019,681
Cam4_,79,2441,16/05/2019,51
Cam4_,79,2475,16/05/2019,669
Cam4_,79,2512,16/05/2019,1616
Cam4_,79,2546,16/05/2019,280
Cam4_,79,2580,16/05/2019,1801
Cam4_,79,2618,16/05/2019,1038
Cam4_,79,2650,16/05/2019,1121
Cam4_,79,2685,16/05/2019,1088
Cam4_,79,2721,16/05/2019,1655
Cam4_,79,2755,16/05/2019,1411
Cam4_,79,2789,16/05/2019,3419
Cam4_,79,2827,16/05/2019,566
Cam4_,79,2860,16/05/2019,526
Cam4_,79,2897,16/05/2019,703
Cam4_,79,2932,16/05/2019,130
Cam4_,79,2966,16/05/2019,76
Cam4_,79,3000,16/05/2019,1589
Cam4_,79,3035,16/05/2019,1383
Cam4_,79,3071,16/05/2019,331
Cam4_,79,3106,16/05/2019,0
Cam4_,79,3142,16/05/2019,346
Cam4_,79,3178,16/05/2019,337
Cam4_,79,3212,16/05/2019,597
Cam4_,79,3247,16/05/2019,221
Cam4_,79,3281,16/05/2019,794
Cam4_,79,3315,16/05/2019,432
Cam4_,79,3349,16/05/2019,0
Cam4_,79,3386,16/05/2019,257
Cam4_,79,3420,16/05/2019,271
Cam4_,79,3456,16/05/2019,0
Cam4_,79,3490,16/05/2019,0
Cam4_,79,3525,16/05/2019,0
Cam4_,79,3561,16/05/2019,0
Cam4_,79,3597,16/05/2019,0
Cam4_,79,3631,16/05/2019,118
Cam4_,79,3666,16/05/2019,0
Cam4_,79,3700,16/05/2019,0
Cam4_,79,3735,16/05/2019,0
Cam4_,79,3770,16/05/2019,0
Cam4_,79,3806,16/05/2019,0
Cam4_,79,3841,16/05/2019,0
Cam4_,79,3875,16/05/2019,0
Cam4_,79,3911,16/05/2019,0
Cam4_,79,3945,16/05/2019,0
Cam4_,79,3982,16/05/2019,0
Cam4_,79,4015,16/05/2019,0
Cam4_,79,4050,16/05/2019,0
Cam4_,79,4088,16/05/2019,0
Cam4_,79,4121,16/05/2019,0
Cam4_,79,4155,16/05/2019,0
Cam4_,79,4191,16/05/2019,0
Cam4_,79,4227,16/05/2019,0
Cam4_,79,4261,16/05/2019,0
Cam4_,79,4297,16/05/2019,0
Cam4_,79,4333,16/05/2019,0
Cam4_,79,4367,16/05/2019,0
Cam4_,79,4401,16/05/2019,0
Cam4_,79,4438,16/05/2019,0
Cam4_,79,4470,16/05/2019,0
Cam4_,79,4507,16/05/2019,0
Cam4_,79,4543,16/05/2019,0
Cam4_,79,4577,16/05/2019,0
Cam4_,79,4611,16/05/2019,0
Cam4_,79,4645,16/05/2019,0
Cam4_,79,4681,16/05/2019,0
Cam4_,79,4716,16/05/2019,0
Cam4_,79,4750,16/05/2019,0
Cam4_,79,4787,16/05/2019,0
Cam4_,79,4822,16/05/2019,0
Cam4_,79,4856,16/05/2019,0
Cam4_,79,4892,16/05/2019,0
Cam4_,79,4927,16/05/2019,0
Cam4_,79,4962,16/05/2019,0
Cam4_,79,5004,16/05/2019,0
Cam4_,79,516,16/05/2019,0
Cam4_,79,550,16/05/2019,0
Cam4_,79,584,16/05/2019,0
Cam4_,79,619,16/05/2019,97
Cam4_,79,655,16/05/2019,747
Cam4_,79,690,16/05/2019,133
Cam4_,79,726,16/05/2019,0
Cam4_,79,761,16/05/2019,0
Cam4_,79,795,16/05/2019,508
Cam4_,79,830,16/05/2019,988
Cam4_,79,865,16/05/2019,297
Cam4_,79,900,16/05/2019,1504
Cam4_,79,935,16/05/2019,1098
Cam4_,79,969,16/05/2019,613
Cam3_,8,1006,16/05/2019,0
Cam3_,8,1041,16/05/2019,25
Cam3_,8,1076,16/05/2019,316
Cam3_,8,1110,16/05/2019,274
Cam3_,8,1146,16/05/2019,46
Cam3_,8,1181,16/05/2019,126
Cam3_,8,1216,16/05/2019,370
Cam3_,8,1250,16/05/2019,627
Cam3_,8,1285,16/05/2019,196
Cam3_,8,1322,16/05/2019,0
Cam3_,8,1355,16/05/2019,149
Cam3_,8,1390,16/05/2019,1212
Cam3_,8,1426,16/05/2019,1824
Cam3_,8,1461,16/05/2019,1563
Cam3_,8,1495,16/05/2019,1335
Cam3_,8,1530,16/05/2019,465
Cam3_,8,1566,16/05/2019,186
Cam3_,8,1600,16/05/2019,419
Cam3_,8,1637,16/05/2019,377
Cam3_,8,1670,16/05/2019,499
Cam3_,8,1706,16/05/2019,533
Cam3_,8,1740,16/05/2019,294
Cam3_,8,1775,16/05/2019,1297
Cam3_,8,1810,16/05/2019,245
Cam3_,8,1845,16/05/2019,301
Cam3_,8,1880,16/05/2019,652
Cam3_,8,1914,16/05/2019,396
Cam3_,8,1951,16/05/2019,337
Cam3_,8,1986,16/05/2019,429
Cam3_,8,2021,16/05/2019,546
Cam3_,8,2055,16/05/2019,121
Cam3_,8,2090,16/05/2019,752
Cam3_,8,2123,16/05/2019,1243
Cam3_,8,2160,16/05/2019,652
Cam3_,8,2196,16/05/2019,565
Cam3_,8,2232,16/05/2019,196
Cam3_,8,2265,16/05/2019,76
Cam3_,8,2301,16/05/2019,95
Cam3_,8,2336,16/05/2019,0
Cam3_,8,2369,16/05/2019,0
Cam3_,8,2406,16/05/2019,520
Cam3_,8,2441,16/05/2019,0
Cam3_,8,2476,16/05/2019,0
Cam3_,8,2508,16/05/2019,0
Cam3_,8,2547,16/05/2019,168
Cam3_,8,2579,16/05/2019,0
Cam3_,8,2614,16/05/2019,0
Cam3_,8,2649,16/05/2019,0
Cam3_,8,2686,16/05/2019,0
Cam3_,8,2720,16/05/2019,0
Cam3_,8,2755,16/05/2019,21
Cam3_,8,2791,16/05/2019,0
Cam3_,8,2825,16/05/2019,0
Cam3_,8,2862,16/05/2019,0
Cam3_,8,2896,16/05/2019,0
Cam3_,8,2929,16/05/2019,0
Cam3_,8,2966,16/05/2019,0
Cam3_,8,3001,16/05/2019,0
Cam3_,8,3034,16/05/2019,0
Cam3_,8,3072,16/05/2019,0
Cam3_,8,3106,16/05/2019,0
Cam3_,8,3139,16/05/2019,0
Cam3_,8,3175,16/05/2019,0
Cam3_,8,3211,16/05/2019,0
Cam3_,8,3245,16/05/2019,0
Cam3_,8,3282,16/05/2019,0
Cam3_,8,3316,16/05/2019,0
Cam3_,8,3351,16/05/2019,6
Cam3_,8,3385,16/05/2019,0
Cam3_,8,3421,16/05/2019,0
Cam3_,8,3456,16/05/2019,0
Cam3_,8,3491,16/05/2019,0
Cam3_,8,3526,16/05/2019,0
Cam3_,8,3561,16/05/2019,5
Cam3_,8,3594,16/05/2019,5
Cam3_,8,3631,16/05/2019,3
Cam3_,8,3666,16/05/2019,0
Cam3_,8,3700,16/05/2019,0
Cam3_,8,3736,16/05/2019,0
Cam3_,8,3772,16/05/2019,0
Cam3_,8,3806,16/05/2019,0
Cam3_,8,3842,16/05/2019,0
Cam3_,8,3875,16/05/2019,2
Cam3_,8,3910,16/05/2019,0
Cam3_,8,3944,16/05/2019,0
Cam3_,8,3979,16/05/2019,0
Cam3_,8,4015,16/05/2019,26
Cam3_,8,4048,16/05/2019,0
Cam3_,8,4085,16/05/2019,0
Cam3_,8,4121,16/05/2019,0
Cam3_,8,4155,16/05/2019,0
Cam3_,8,4189,16/05/2019,6
Cam3_,8,4224,16/05/2019,0
Cam3_,8,4260,16/05/2019,0
Cam3_,8,4295,16/05/2019,0
Cam3_,8,4329,16/05/2019,0
Cam3_,8,4364,16/05/2019,0
Cam3_,8,4400,16/05/2019,24
Cam3_,8,4437,16/05/2019,0
Cam3_,8,4470,16/05/2019,0
Cam3_,8,4505,16/05/2019,0
Cam3_,8,4539,16/05/2019,0
Cam3_,8,4576,16/05/2019,0
Cam3_,8,4609,16/05/2019,1
Cam3_,8,4646,16/05/2019,0
Cam3_,8,4679,16/05/2019,3
Cam3_,8,4716,16/05/2019,0
Cam3_,8,4749,16/05/2019,0
Cam3_,8,4786,16/05/2019,0
Cam3_,8,4819,16/05/2019,0
Cam3_,8,4856,16/05/2019,0
Cam3_,8,4891,16/05/2019,60
Cam3_,8,4923,16/05/2019,0
Cam3_,8,4959,16/05/2019,0
Cam3_,8,5005,16/05/2019,0
Cam3_,8,515,16/05/2019,203
Cam3_,8,552,16/05/2019,57
Cam3_,8,587,16/05/2019,239
Cam3_,8,619,16/05/2019,367
Cam3_,8,656,16/05/2019,369
Cam3_,8,689,16/05/2019,243
Cam3_,8,725,16/05/2019,260
Cam3_,8,761,16/05/2019,591
Cam3_,8,796,16/05/2019,301
Cam3_,8,829,16/05/2019,375
Cam3_,8,866,16/05/2019,0
Cam3_,8,901,16/05/2019,129
Cam3_,8,937,16/05/2019,398
Cam3_,8,971,16/05/2019,183
Cam3_,80,1003,16/05/2019,108
Cam3_,80,1040,16/05/2019,130
Cam3_,80,1075,16/05/2019,855
Cam3_,80,1109,16/05/2019,1214
Cam3_,80,1144,16/05/2019,424
Cam3_,80,1179,16/05/2019,418
Cam3_,80,1214,16/05/2019,317
Cam3_,80,1250,16/05/2019,353
Cam3_,80,1284,16/05/2019,370
Cam3_,80,1320,16/05/2019,1212
Cam3_,80,1354,16/05/2019,1246
Cam3_,80,1391,16/05/2019,132
Cam3_,80,1423,16/05/2019,2302
Cam3_,80,1459,16/05/2019,2900
Cam3_,80,1495,16/05/2019,1754
Cam3_,80,1527,16/05/2019,1346
Cam3_,80,1564,16/05/2019,684
Cam3_,80,1601,16/05/2019,1462
Cam3_,80,1636,16/05/2019,635
Cam3_,80,1669,16/05/2019,928
Cam3_,80,1705,16/05/2019,1796
Cam3_,80,1741,16/05/2019,1759
Cam3_,80,1775,16/05/2019,2534
Cam3_,80,1810,16/05/2019,2092
Cam3_,80,1844,16/05/2019,1175
Cam3_,80,1879,16/05/2019,645
Cam3_,80,1914,16/05/2019,1703
Cam3_,80,1950,16/05/2019,1201
Cam3_,80,1984,16/05/2019,98
Cam3_,80,2020,16/05/2019,835
Cam3_,80,2054,16/05/2019,1458
Cam3_,80,2090,16/05/2019,1245
Cam3_,80,2125,16/05/2019,811
Cam3_,80,2160,16/05/2019,1046
Cam3_,80,2195,16/05/2019,979
Cam3_,80,2230,16/05/2019,1538
Cam3_,80,2267,16/05/2019,864
Cam3_,80,2300,16/05/2019,1676
Cam3_,80,2335,16/05/2019,1853
Cam3_,80,2371,16/05/2019,1265
Cam3_,80,2405,16/05/2019,1123
Cam3_,80,2441,16/05/2019,679
Cam3_,80,2475,16/05/2019,1196
Cam3_,80,2511,16/05/2019,1268
Cam3_,80,2544,16/05/2019,386
Cam3_,80,2580,16/05/2019,253
Cam3_,80,2617,16/05/2019,1723
Cam3_,80,2651,16/05/2019,1070
Cam3_,80,2684,16/05/2019,795
Cam3_,80,2722,16/05/2019,3449
Cam3_,80,2755,16/05/2019,840
Cam3_,80,2790,16/05/2019,812
Cam3_,80,2826,16/05/2019,1099
Cam3_,80,2861,16/05/2019,0
Cam3_,80,2894,16/05/2019,76
Cam3_,80,2930,16/05/2019,207
Cam3_,80,2966,16/05/2019,47
Cam3_,80,3000,16/05/2019,118
Cam3_,80,3035,16/05/2019,33
Cam3_,80,3070,16/05/2019,71
Cam3_,80,3105,16/05/2019,0
Cam3_,80,3140,16/05/2019,370
Cam3_,80,3176,16/05/2019,0
Cam3_,80,3210,16/05/2019,0
Cam3_,80,3247,16/05/2019,90
Cam3_,80,3281,16/05/2019,0
Cam3_,80,3313,16/05/2019,0
Cam3_,80,3350,16/05/2019,0
Cam3_,80,3385,16/05/2019,663
Cam3_,80,3421,16/05/2019,0
Cam3_,80,3455,16/05/2019,0
Cam3_,80,3491,16/05/2019,207
Cam3_,80,3526,16/05/2019,0
Cam3_,80,3559,16/05/2019,0
Cam3_,80,3596,16/05/2019,0
Cam3_,80,3632,16/05/2019,0
Cam3_,80,3666,16/05/2019,0
Cam3_,80,3701,16/05/2019,0
Cam3_,80,3735,16/05/2019,0
Cam3_,80,3769,16/05/2019,0
Cam3_,80,3806,16/05/2019,0
Cam3_,80,3841,16/05/2019,822
Cam3_,80,3877,16/05/2019,372
Cam3_,80,3911,16/05/2019,0
Cam3_,80,3946,16/05/2019,0
Cam3_,80,3980,16/05/2019,0
Cam3_,80,4016,16/05/2019,0
Cam3_,80,4051,16/05/2019,81
Cam3_,80,4085,16/05/2019,0
Cam3_,80,4121,16/05/2019,0
Cam3_,80,4156,16/05/2019,0
Cam3_,80,4190,16/05/2019,0
Cam3_,80,4226,16/05/2019,0
Cam3_,80,4261,16/05/2019,41
Cam3_,80,4296,16/05/2019,0
Cam3_,80,4330,16/05/2019,0
Cam3_,80,4366,16/05/2019,0
Cam3_,80,4400,16/05/2019,0
Cam3_,80,4436,16/05/2019,0
Cam3_,80,4470,16/05/2019,0
Cam3_,80,4507,16/05/2019,0
Cam3_,80,4541,16/05/2019,0
Cam3_,80,4574,16/05/2019,3
Cam3_,80,4610,16/05/2019,0
Cam3_,80,4645,16/05/2019,0
Cam3_,80,4679,16/05/2019,0
Cam3_,80,4716,16/05/2019,0
Cam3_,80,4749,16/05/2019,0
Cam3_,80,4785,16/05/2019,0
Cam3_,80,4820,16/05/2019,0
Cam3_,80,4855,16/05/2019,0
Cam3_,80,4890,16/05/2019,0
Cam3_,80,4926,16/05/2019,0
Cam3_,80,4961,16/05/2019,0
