Camera,tube,Depth,Date,Root length
Cam3,293,1437,18/05/2018,704
Cam3,293,1467,18/05/2018,219
Cam3,293,1497,18/05/2018,532
Cam3,293,1527,18/05/2018,1626
Cam3,293,1557,18/05/2018,981
Cam3,293,1586,18/05/2018,357
Cam3,293,1614,18/05/2018,373
Cam3,293,1647,18/05/2018,746
Cam3,293,1676,18/05/2018,1795
Cam3,293,1706,18/05/2018,1477
Cam3,293,1736,18/05/2018,1562
Cam3,293,1766,18/05/2018,1064
Cam3,293,1795,18/05/2018,1101
Cam3,293,1825,18/05/2018,763
Cam3,293,1884,18/05/2018,498
Cam3,293,1918,18/05/2018,1840
Cam3,293,1943,18/05/2018,1901
Cam3,293,1975,18/05/2018,1576
Cam3,293,2003,18/05/2018,420
Cam3,293,2034,18/05/2018,7
Cam3,293,2067,18/05/2018,251
Cam3,293,2097,18/05/2018,982
Cam3,293,2126,18/05/2018,1227
Cam3,293,2156,18/05/2018,1579
Cam3,293,2185,18/05/2018,1973
Cam3,293,2213,18/05/2018,73
Cam3,293,2246,18/05/2018,224
Cam3,293,2275,18/05/2018,641
Cam3,293,2307,18/05/2018,116
Cam3,293,2334,18/05/2018,34
Cam3,293,2366,18/05/2018,0
Cam3,293,2395,18/05/2018,0
Cam3,293,2425,18/05/2018,0
Cam3,293,2456,18/05/2018,795
Cam3,293,2486,18/05/2018,828
Cam3,293,2515,18/05/2018,335
Cam3,293,2545,18/05/2018,496
Cam3,293,2576,18/05/2018,211
Cam3,293,2602,18/05/2018,0
Cam3,293,2634,18/05/2018,0
Cam3,293,2667,18/05/2018,124
Cam3,293,2697,18/05/2018,31
Cam3,293,2726,18/05/2018,24
Cam3,293,2756,18/05/2018,64
Cam3,293,2786,18/05/2018,53
Cam3,293,2816,18/05/2018,469
Cam3,293,2846,18/05/2018,1040
Cam3,293,2876,18/05/2018,33
Cam3,293,2906,18/05/2018,1167
Cam3,293,2935,18/05/2018,701
Cam3,293,2967,18/05/2018,15
Cam3,293,2993,18/05/2018,485
Cam3,293,3026,18/05/2018,334
Cam3,293,3055,18/05/2018,22
Cam3,293,3085,18/05/2018,0
Cam3,293,3115,18/05/2018,0
Cam3,293,3147,18/05/2018,0
Cam3,293,3177,18/05/2018,0
Cam3,293,3205,18/05/2018,0
Cam3,293,3237,18/05/2018,0
Cam3,293,3264,18/05/2018,0
Cam3,293,3296,18/05/2018,0
Cam3,293,3325,18/05/2018,0
Cam3,293,3356,18/05/2018,0
Cam3,293,3386,18/05/2018,0
Cam3,293,3414,18/05/2018,0
Cam3,293,3445,18/05/2018,0
Cam3,293,3474,18/05/2018,0
Cam3,293,3505,18/05/2018,0
Cam3,293,3534,18/05/2018,0
Cam3,293,3565,18/05/2018,0
Cam3,293,3594,18/05/2018,0
Cam3,293,3624,18/05/2018,0
Cam3,293,3657,18/05/2018,0
Cam3,293,3687,18/05/2018,0
Cam3,293,3717,18/05/2018,0
Cam3,293,3746,18/05/2018,0
Cam3,293,3775,18/05/2018,0
Cam3,293,3807,18/05/2018,0
Cam3,293,3838,18/05/2018,0
Cam3,293,3866,18/05/2018,0
Cam3,293,3897,18/05/2018,47
Cam3,293,3926,18/05/2018,0
Cam3,293,3958,18/05/2018,0
Cam3,293,3985,18/05/2018,0
Cam3,293,4017,18/05/2018,0
Cam3,293,4046,18/05/2018,0
Cam3,293,4077,18/05/2018,0
Cam3,293,4105,18/05/2018,0
Cam3,293,4166,18/05/2018,181
Cam3,293,4198,18/05/2018,0
Cam3,293,4227,18/05/2018,0
Cam3,293,4256,18/05/2018,5
Cam3,293,4287,18/05/2018,24
Cam3,293,4316,18/05/2018,0
Cam3,293,4346,18/05/2018,0
Cam3,293,4375,18/05/2018,0
Cam3,293,4436,18/05/2018,0
Cam3,293,4504,18/05/2018,0
Cam4,294,1016,18/05/2018,1390
Cam4,294,1046,18/05/2018,843
Cam4,294,1076,18/05/2018,169
Cam4,294,1108,18/05/2018,761
Cam4,294,1136,18/05/2018,775
Cam4,294,1166,18/05/2018,318
Cam4,294,1197,18/05/2018,1151
Cam4,294,1226,18/05/2018,1637
Cam4,294,1253,18/05/2018,1115
Cam4,294,1284,18/05/2018,2554
Cam4,294,1318,18/05/2018,3103
Cam4,294,1347,18/05/2018,1681
Cam4,294,1375,18/05/2018,812
Cam4,294,1406,18/05/2018,809
Cam4,294,1437,18/05/2018,1867
Cam4,294,1466,18/05/2018,1992
Cam4,294,1498,18/05/2018,2320
Cam4,294,1525,18/05/2018,2409
Cam4,294,1556,18/05/2018,1290
Cam4,294,1586,18/05/2018,922
Cam4,294,1615,18/05/2018,1852
Cam4,294,1646,18/05/2018,2077
Cam4,294,1676,18/05/2018,1110
Cam4,294,1706,18/05/2018,985
Cam4,294,1736,18/05/2018,1116
Cam4,294,1768,18/05/2018,1096
Cam4,294,1794,18/05/2018,363
Cam4,294,1823,18/05/2018,484
Cam4,294,1856,18/05/2018,703
Cam4,294,1887,18/05/2018,938
Cam4,294,1917,18/05/2018,284
Cam4,294,1945,18/05/2018,156
Cam4,294,1975,18/05/2018,817
Cam4,294,2005,18/05/2018,825
Cam4,294,2036,18/05/2018,770
Cam4,294,2067,18/05/2018,767
Cam4,294,2095,18/05/2018,1562
Cam4,294,2125,18/05/2018,712
Cam4,294,2157,18/05/2018,1098
Cam4,294,2184,18/05/2018,536
Cam4,294,2246,18/05/2018,693
Cam4,294,2335,18/05/2018,2399
Cam4,294,2365,18/05/2018,1506
Cam4,294,2395,18/05/2018,811
Cam4,294,2424,18/05/2018,807
Cam4,294,2455,18/05/2018,0
Cam4,294,2486,18/05/2018,55
Cam4,294,2516,18/05/2018,822
Cam4,294,2545,18/05/2018,499
Cam4,294,2575,18/05/2018,0
Cam4,294,2605,18/05/2018,47
Cam4,294,2635,18/05/2018,559
Cam4,294,2665,18/05/2018,1139
Cam4,294,2697,18/05/2018,518
Cam4,294,2726,18/05/2018,0
Cam4,294,2757,18/05/2018,520
Cam4,294,2787,18/05/2018,0
Cam4,294,2817,18/05/2018,78
Cam4,294,2846,18/05/2018,0
Cam4,294,2877,18/05/2018,0
Cam4,294,2907,18/05/2018,729
Cam4,294,2936,18/05/2018,280
Cam4,294,2966,18/05/2018,143
Cam4,294,2997,18/05/2018,151
Cam4,294,3026,18/05/2018,61
Cam4,294,3054,18/05/2018,71
Cam4,294,3085,18/05/2018,422
Cam4,294,3115,18/05/2018,825
Cam4,294,3147,18/05/2018,1172
Cam4,294,3178,18/05/2018,760
Cam4,294,3206,18/05/2018,926
Cam4,294,3238,18/05/2018,1394
Cam4,294,3266,18/05/2018,844
Cam4,294,3299,18/05/2018,124
Cam4,294,3328,18/05/2018,71
Cam4,294,3386,18/05/2018,5
Cam4,294,3415,18/05/2018,0
Cam4,294,3445,18/05/2018,0
Cam4,294,3476,18/05/2018,130
Cam4,294,3506,18/05/2018,239
Cam4,294,3535,18/05/2018,0
Cam4,294,3568,18/05/2018,0
Cam4,294,3596,18/05/2018,12
Cam4,294,3626,18/05/2018,0
Cam4,294,3656,18/05/2018,0
Cam4,294,3688,18/05/2018,0
Cam4,294,3718,18/05/2018,0
Cam4,294,3745,18/05/2018,0
Cam4,294,3774,18/05/2018,0
Cam4,294,3807,18/05/2018,152
Cam4,294,3837,18/05/2018,0
Cam4,294,3866,18/05/2018,0
Cam4,294,3896,18/05/2018,0
Cam4,294,3926,18/05/2018,0
Cam4,294,3958,18/05/2018,18
Cam4,294,3987,18/05/2018,34
Cam4,294,4017,18/05/2018,8
Cam4,294,4045,18/05/2018,0
Cam4,294,4078,18/05/2018,0
Cam4,294,4104,18/05/2018,0
Cam4,294,4134,18/05/2018,0
Cam4,294,4165,18/05/2018,215
Cam4,294,4197,18/05/2018,75
Cam4,294,4226,18/05/2018,0
Cam4,294,4257,18/05/2018,0
Cam4,294,4286,18/05/2018,0
Cam4,294,4315,18/05/2018,0
Cam4,294,4346,18/05/2018,0
Cam4,294,4374,18/05/2018,0
Cam4,294,4406,18/05/2018,0
Cam4,294,4436,18/05/2018,0
Cam4,294,4463,18/05/2018,0
Cam4,294,4504,18/05/2018,7
Cam2,295,3507,18/05/2018,NA
Cam2,295,3537,18/05/2018,NA
Cam2,295,3568,18/05/2018,NA
Cam2,295,3597,18/05/2018,NA
Cam2,295,3627,18/05/2018,NA
Cam2,295,3656,18/05/2018,NA
Cam2,295,3688,18/05/2018,NA
Cam2,295,3717,18/05/2018,NA
Cam2,295,3744,18/05/2018,NA
Cam2,295,3776,18/05/2018,NA
Cam2,295,3806,18/05/2018,NA
Cam2,295,3838,18/05/2018,NA
Cam2,295,3866,18/05/2018,NA
Cam2,295,3896,18/05/2018,NA
Cam2,295,3925,18/05/2018,NA
Cam2,295,3956,18/05/2018,NA
Cam2,295,3987,18/05/2018,NA
Cam2,295,4016,18/05/2018,NA
Cam2,295,4047,18/05/2018,NA
Cam2,295,4078,18/05/2018,NA
Cam2,295,4107,18/05/2018,NA
Cam2,295,4137,18/05/2018,NA
Cam2,295,4167,18/05/2018,NA
Cam2,295,4197,18/05/2018,NA
Cam2,295,4228,18/05/2018,NA
Cam2,295,4257,18/05/2018,NA
Cam2,295,4287,18/05/2018,NA
Cam2,295,4316,18/05/2018,NA
Cam2,295,4347,18/05/2018,NA
Cam2,295,4378,18/05/2018,NA
Cam2,295,4407,18/05/2018,NA
Cam2,295,4438,18/05/2018,NA
Cam2,295,4505,18/05/2018,NA
Cam3,296,1467,18/05/2018,8
Cam3,296,1496,18/05/2018,1204
Cam3,296,1527,18/05/2018,1455
Cam3,296,1555,18/05/2018,1697
Cam3,296,1586,18/05/2018,1423
Cam3,296,1614,18/05/2018,1771
Cam3,296,1646,18/05/2018,1544
Cam3,296,1675,18/05/2018,2005
Cam3,296,1705,18/05/2018,2853
Cam3,296,1736,18/05/2018,3543
Cam3,296,1766,18/05/2018,2687
Cam3,296,1797,18/05/2018,2297
Cam3,296,1825,18/05/2018,2412
Cam3,296,1858,18/05/2018,2120
Cam3,296,1887,18/05/2018,1060
Cam3,296,1916,18/05/2018,528
Cam3,296,1946,18/05/2018,966
Cam3,296,1977,18/05/2018,1681
Cam3,296,2006,18/05/2018,907
Cam3,296,2037,18/05/2018,540
Cam3,296,2065,18/05/2018,693
Cam3,296,2097,18/05/2018,1490
Cam3,296,2126,18/05/2018,1519
Cam3,296,2156,18/05/2018,143
Cam3,296,2187,18/05/2018,1154
Cam3,296,2247,18/05/2018,409
Cam3,296,2277,18/05/2018,821
Cam3,296,2308,18/05/2018,984
Cam3,296,2335,18/05/2018,945
Cam3,296,2367,18/05/2018,615
Cam3,296,2395,18/05/2018,190
Cam3,296,2427,18/05/2018,17
Cam3,296,2455,18/05/2018,260
Cam3,296,2486,18/05/2018,140
Cam3,296,2515,18/05/2018,542
Cam3,296,2546,18/05/2018,239
Cam3,296,2577,18/05/2018,262
Cam3,296,2606,18/05/2018,500
Cam3,296,2666,18/05/2018,1985
Cam3,296,2695,18/05/2018,934
Cam3,296,2726,18/05/2018,159
Cam3,296,2757,18/05/2018,0
Cam3,296,2786,18/05/2018,235
Cam3,296,2817,18/05/2018,636
Cam3,296,2845,18/05/2018,176
Cam3,296,2877,18/05/2018,306
Cam3,296,2906,18/05/2018,102
Cam3,296,2936,18/05/2018,0
Cam3,296,2967,18/05/2018,41
Cam3,296,2996,18/05/2018,385
Cam3,296,3027,18/05/2018,102
Cam3,296,3055,18/05/2018,418
Cam3,296,3087,18/05/2018,477
Cam3,296,3118,18/05/2018,393
Cam3,296,3146,18/05/2018,0
Cam3,296,3176,18/05/2018,200
Cam3,296,3207,18/05/2018,51
Cam3,296,3237,18/05/2018,0
Cam3,296,3268,18/05/2018,572
Cam3,296,3296,18/05/2018,61
Cam3,296,3327,18/05/2018,500
Cam3,296,3356,18/05/2018,353
Cam3,296,3386,18/05/2018,0
Cam3,296,3447,18/05/2018,0
Cam3,296,3477,18/05/2018,11
Cam3,296,3506,18/05/2018,0
Cam3,296,3537,18/05/2018,0
Cam3,296,3566,18/05/2018,0
Cam3,296,3597,18/05/2018,0
Cam3,296,3626,18/05/2018,0
Cam3,296,3657,18/05/2018,0
Cam3,296,3687,18/05/2018,0
Cam3,296,3718,18/05/2018,0
Cam3,296,3746,18/05/2018,0
Cam3,296,3776,18/05/2018,0
Cam3,296,3806,18/05/2018,0
Cam3,296,3836,18/05/2018,0
Cam3,296,3866,18/05/2018,0
Cam3,296,3897,18/05/2018,0
Cam3,296,3924,18/05/2018,0
Cam3,296,3956,18/05/2018,0
Cam3,296,3986,18/05/2018,0
Cam3,296,4017,18/05/2018,0
Cam3,296,4046,18/05/2018,0
Cam3,296,4076,18/05/2018,0
Cam3,296,4107,18/05/2018,0
Cam3,296,4138,18/05/2018,0
Cam3,296,4168,18/05/2018,0
Cam3,296,4197,18/05/2018,0
Cam3,296,4228,18/05/2018,0
Cam3,296,4257,18/05/2018,8
Cam3,296,4287,18/05/2018,0
Cam3,296,4318,18/05/2018,0
Cam3,296,4348,18/05/2018,0
Cam3,296,4376,18/05/2018,0
Cam3,296,4408,18/05/2018,0
Cam3,296,4437,18/05/2018,0
Cam3,296,4467,18/05/2018,0
Cam3,296,4504,18/05/2018,13
Cam1,297,1137,18/05/2018,1016
Cam1,297,1165,18/05/2018,574
Cam1,297,1193,18/05/2018,1108
Cam1,297,1224,18/05/2018,1127
Cam1,297,1255,18/05/2018,357
Cam1,297,1285,18/05/2018,2119
Cam1,297,1314,18/05/2018,2229
Cam1,297,1346,18/05/2018,1667
Cam1,297,1375,18/05/2018,1858
Cam1,297,1404,18/05/2018,2040
Cam1,297,1466,18/05/2018,2225
Cam1,297,1494,18/05/2018,2974
Cam1,297,1525,18/05/2018,3469
Cam1,297,1555,18/05/2018,1711
Cam1,297,1584,18/05/2018,2671
Cam1,297,1614,18/05/2018,1936
Cam1,297,1646,18/05/2018,1305
Cam1,297,1706,18/05/2018,1786
Cam1,297,1736,18/05/2018,3666
Cam1,297,1766,18/05/2018,3483
Cam1,297,1795,18/05/2018,390
Cam1,297,1825,18/05/2018,2530
Cam1,297,1854,18/05/2018,1545
Cam1,297,1885,18/05/2018,1273
Cam1,297,1914,18/05/2018,3015
Cam1,297,1946,18/05/2018,2252
Cam1,297,1976,18/05/2018,3366
Cam1,297,2005,18/05/2018,2055
Cam1,297,2037,18/05/2018,2544
Cam1,297,2065,18/05/2018,2022
Cam1,297,2097,18/05/2018,3270
Cam1,297,2124,18/05/2018,3695
Cam1,297,2156,18/05/2018,1748
Cam1,297,2185,18/05/2018,1473
Cam1,297,2216,18/05/2018,898
Cam1,297,2245,18/05/2018,1273
Cam1,297,2276,18/05/2018,1388
Cam1,297,2305,18/05/2018,1304
Cam1,297,2337,18/05/2018,219
Cam1,297,2366,18/05/2018,414
Cam1,297,2395,18/05/2018,828
Cam1,297,2427,18/05/2018,958
Cam1,297,2454,18/05/2018,880
Cam1,297,2487,18/05/2018,485
Cam1,297,2516,18/05/2018,894
Cam1,297,2546,18/05/2018,1834
Cam1,297,2575,18/05/2018,1700
Cam1,297,2604,18/05/2018,1301
Cam1,297,2635,18/05/2018,257
Cam1,297,2665,18/05/2018,364
Cam1,297,2696,18/05/2018,0
Cam1,297,2726,18/05/2018,0
Cam1,297,2755,18/05/2018,0
Cam1,297,2786,18/05/2018,0
Cam1,297,2816,18/05/2018,0
Cam1,297,2844,18/05/2018,284
Cam1,297,2905,18/05/2018,0
Cam1,297,2937,18/05/2018,0
Cam1,297,2965,18/05/2018,48
Cam1,297,2997,18/05/2018,651
Cam1,297,3026,18/05/2018,112
Cam1,297,3058,18/05/2018,88
Cam1,297,3086,18/05/2018,0
Cam1,297,3116,18/05/2018,0
Cam1,297,3145,18/05/2018,0
Cam1,297,3176,18/05/2018,472
Cam1,297,3206,18/05/2018,353
Cam1,297,3235,18/05/2018,0
Cam1,297,3267,18/05/2018,68
Cam1,297,3296,18/05/2018,740
Cam1,297,3325,18/05/2018,163
Cam1,297,3357,18/05/2018,0
Cam1,297,3386,18/05/2018,6
Cam1,297,3415,18/05/2018,295
Cam1,297,3447,18/05/2018,321
Cam1,297,3477,18/05/2018,0
Cam1,297,3506,18/05/2018,0
Cam1,297,3535,18/05/2018,0
Cam1,297,3565,18/05/2018,0
Cam1,297,3595,18/05/2018,0
Cam1,297,3627,18/05/2018,0
Cam1,297,3655,18/05/2018,0
Cam1,297,3685,18/05/2018,0
Cam1,297,3716,18/05/2018,84
Cam1,297,3775,18/05/2018,33
Cam1,297,3806,18/05/2018,21
Cam1,297,3866,18/05/2018,0
Cam1,297,3898,18/05/2018,0
Cam1,297,3927,18/05/2018,0
Cam1,297,3957,18/05/2018,57
Cam1,297,3986,18/05/2018,0
Cam1,297,4017,18/05/2018,0
Cam1,297,4046,18/05/2018,0
Cam1,297,4076,18/05/2018,0
Cam1,297,4106,18/05/2018,0
Cam1,297,4136,18/05/2018,0
Cam1,297,4167,18/05/2018,0
Cam1,297,4196,18/05/2018,0
Cam1,297,4225,18/05/2018,417
Cam1,297,4254,18/05/2018,92
Cam1,297,4286,18/05/2018,0
Cam1,297,4315,18/05/2018,26
Cam1,297,4346,18/05/2018,0
Cam1,297,4377,18/05/2018,0
Cam1,297,4406,18/05/2018,0
Cam1,297,4437,18/05/2018,0
Cam1,297,4466,18/05/2018,0
Cam1,297,4505,18/05/2018,2
Cam2,3,1026,16/05/2018,1012
Cam2,3,1058,16/05/2018,1105
Cam2,3,1086,16/05/2018,826
Cam2,3,1116,16/05/2018,2418
Cam2,3,1144,16/05/2018,2167
Cam2,3,1178,16/05/2018,452
Cam2,3,1206,16/05/2018,733
Cam2,3,1238,16/05/2018,168
Cam2,3,1266,16/05/2018,487
Cam2,3,1297,16/05/2018,727
Cam2,3,1328,16/05/2018,951
Cam2,3,1358,16/05/2018,854
Cam2,3,1386,16/05/2018,846
Cam2,3,1446,16/05/2018,328
Cam2,3,1477,16/05/2018,383
Cam2,3,1506,16/05/2018,1058
Cam2,3,1537,16/05/2018,846
Cam2,3,1566,16/05/2018,999
Cam2,3,1596,16/05/2018,1751
Cam2,3,1628,16/05/2018,1403
Cam2,3,1656,16/05/2018,1234
Cam2,3,1688,16/05/2018,976
Cam2,3,1716,16/05/2018,998
Cam2,3,1746,16/05/2018,198
Cam2,3,1776,16/05/2018,213
Cam2,3,1807,16/05/2018,1318
Cam2,3,1836,16/05/2018,632
Cam2,3,1868,16/05/2018,714
Cam2,3,1897,16/05/2018,538
Cam2,3,1927,16/05/2018,439
Cam2,3,1958,16/05/2018,1082
Cam2,3,1987,16/05/2018,754
Cam2,3,2018,16/05/2018,187
Cam2,3,2047,16/05/2018,336
Cam2,3,2077,16/05/2018,27
Cam2,3,2107,16/05/2018,96
Cam2,3,2138,16/05/2018,147
Cam2,3,2165,16/05/2018,0
Cam2,3,2197,16/05/2018,0
Cam2,3,2226,16/05/2018,131
Cam2,3,2256,16/05/2018,167
Cam2,3,2287,16/05/2018,193
Cam2,3,2317,16/05/2018,203
Cam2,3,2346,16/05/2018,557
Cam2,3,2376,16/05/2018,233
Cam2,3,2407,16/05/2018,558
Cam2,3,2436,16/05/2018,1353
Cam2,3,2467,16/05/2018,75
Cam2,3,2497,16/05/2018,1616
Cam2,3,2526,16/05/2018,772
Cam2,3,2555,16/05/2018,371
Cam2,3,2616,16/05/2018,60
Cam2,3,2646,16/05/2018,249
Cam2,3,2677,16/05/2018,300
Cam2,3,2705,16/05/2018,210
Cam2,3,2736,16/05/2018,15
Cam2,3,2765,16/05/2018,13
Cam2,3,2794,16/05/2018,0
Cam2,3,2824,16/05/2018,63
Cam2,3,2855,16/05/2018,9
Cam2,3,2885,16/05/2018,5
Cam2,3,2916,16/05/2018,0
Cam2,3,2946,16/05/2018,0
Cam2,3,2977,16/05/2018,0
Cam2,3,3006,16/05/2018,0
Cam2,3,3037,16/05/2018,0
Cam2,3,3066,16/05/2018,43
Cam2,3,3097,16/05/2018,44
Cam2,3,3127,16/05/2018,0
Cam2,3,3156,16/05/2018,0
Cam2,3,3185,16/05/2018,0
Cam2,3,3217,16/05/2018,129
Cam2,3,3247,16/05/2018,0
Cam2,3,3276,16/05/2018,0
Cam2,3,3305,16/05/2018,0
Cam2,3,3335,16/05/2018,0
Cam2,3,3396,16/05/2018,0
Cam2,3,3426,16/05/2018,0
Cam2,3,3456,16/05/2018,0
Cam2,3,3485,16/05/2018,0
Cam2,3,3515,16/05/2018,0
Cam2,3,3546,16/05/2018,0
Cam2,3,3576,16/05/2018,0
Cam2,3,3606,16/05/2018,25
Cam2,3,3636,16/05/2018,0
Cam2,3,3667,16/05/2018,0
Cam2,3,3695,16/05/2018,0
Cam2,3,3725,16/05/2018,0
Cam2,3,3756,16/05/2018,0
Cam2,3,3787,16/05/2018,0
Cam2,3,3816,16/05/2018,0
Cam2,3,3846,16/05/2018,0
Cam2,3,3878,16/05/2018,0
Cam2,3,3908,16/05/2018,0
Cam2,3,3936,16/05/2018,0
Cam2,3,3967,16/05/2018,0
Cam2,3,4002,16/05/2018,0
Cam2,3,996,16/05/2018,803
Cam3,30,1026,16/05/2018,403
Cam3,30,1055,16/05/2018,299
Cam3,30,1086,16/05/2018,266
Cam3,30,1116,16/05/2018,611
Cam3,30,1146,16/05/2018,741
Cam3,30,1176,16/05/2018,295
Cam3,30,1205,16/05/2018,597
Cam3,30,1237,16/05/2018,552
Cam3,30,1265,16/05/2018,0
Cam3,30,1295,16/05/2018,0
Cam3,30,1325,16/05/2018,906
Cam3,30,1356,16/05/2018,1412
Cam3,30,1385,16/05/2018,222
Cam3,30,1417,16/05/2018,27
Cam3,30,1445,16/05/2018,228
Cam3,30,1475,16/05/2018,0
Cam3,30,1506,16/05/2018,363
Cam3,30,1535,16/05/2018,1066
Cam3,30,1566,16/05/2018,767
Cam3,30,1594,16/05/2018,244
Cam3,30,1625,16/05/2018,151
Cam3,30,1656,16/05/2018,329
Cam3,30,1687,16/05/2018,360
Cam3,30,1716,16/05/2018,301
Cam3,30,1745,16/05/2018,93
Cam3,30,1776,16/05/2018,189
Cam3,30,1805,16/05/2018,530
Cam3,30,1835,16/05/2018,872
Cam3,30,1865,16/05/2018,704
Cam3,30,1896,16/05/2018,625
Cam3,30,1924,16/05/2018,698
Cam3,30,1955,16/05/2018,311
Cam3,30,1984,16/05/2018,349
Cam3,30,2016,16/05/2018,464
Cam3,30,2075,16/05/2018,1079
Cam3,30,2105,16/05/2018,543
Cam3,30,2137,16/05/2018,885
Cam3,30,2165,16/05/2018,499
Cam3,30,2197,16/05/2018,976
Cam3,30,2226,16/05/2018,1096
Cam3,30,2254,16/05/2018,202
Cam3,30,2285,16/05/2018,1379
Cam3,30,2313,16/05/2018,952
Cam3,30,2346,16/05/2018,155
Cam3,30,2374,16/05/2018,257
Cam3,30,2407,16/05/2018,491
Cam3,30,2436,16/05/2018,28
Cam3,30,2465,16/05/2018,395
Cam3,30,2494,16/05/2018,12
Cam3,30,2525,16/05/2018,250
Cam3,30,2556,16/05/2018,34
Cam3,30,2585,16/05/2018,96
Cam3,30,2614,16/05/2018,950
Cam3,30,2646,16/05/2018,850
Cam3,30,2676,16/05/2018,862
Cam3,30,2704,16/05/2018,963
Cam3,30,2736,16/05/2018,464
Cam3,30,2765,16/05/2018,108
Cam3,30,2797,16/05/2018,657
Cam3,30,2825,16/05/2018,809
Cam3,30,2855,16/05/2018,646
Cam3,30,2884,16/05/2018,0
Cam3,30,2915,16/05/2018,0
Cam3,30,2944,16/05/2018,0
Cam3,30,2976,16/05/2018,234
Cam3,30,3005,16/05/2018,133
Cam3,30,3035,16/05/2018,168
Cam3,30,3067,16/05/2018,5
Cam3,30,3095,16/05/2018,26
Cam3,30,3127,16/05/2018,0
Cam3,30,3156,16/05/2018,0
Cam3,30,3187,16/05/2018,0
Cam3,30,3216,16/05/2018,0
Cam3,30,3246,16/05/2018,3
Cam3,30,3276,16/05/2018,145
Cam3,30,3306,16/05/2018,0
Cam3,30,3336,16/05/2018,0
Cam3,30,3366,16/05/2018,17
Cam3,30,3397,16/05/2018,0
Cam3,30,3427,16/05/2018,0
Cam3,30,3458,16/05/2018,0
Cam3,30,3486,16/05/2018,45
Cam3,30,3516,16/05/2018,0
Cam3,30,3547,16/05/2018,0
Cam3,30,3578,16/05/2018,0
Cam3,30,3606,16/05/2018,699
Cam3,30,3636,16/05/2018,1013
Cam3,30,3666,16/05/2018,831
Cam3,30,3695,16/05/2018,127
Cam3,30,3728,16/05/2018,0
Cam3,30,3756,16/05/2018,0
Cam3,30,3787,16/05/2018,0
Cam3,30,3816,16/05/2018,0
Cam3,30,3846,16/05/2018,0
Cam3,30,3876,16/05/2018,0
Cam3,30,3906,16/05/2018,0
Cam3,30,3937,16/05/2018,0
Cam3,30,3966,16/05/2018,0
Cam3,30,4005,16/05/2018,0
Cam3,30,995,16/05/2018,777
Cam4,300,1076,18/05/2018,308
Cam4,300,1107,18/05/2018,270
Cam4,300,1138,18/05/2018,669
Cam4,300,1164,18/05/2018,528
Cam4,300,1196,18/05/2018,7
Cam4,300,1228,18/05/2018,196
Cam4,300,1254,18/05/2018,186
Cam4,300,1284,18/05/2018,309
Cam4,300,1314,18/05/2018,472
Cam4,300,1346,18/05/2018,169
Cam4,300,1376,18/05/2018,1324
Cam4,300,1405,18/05/2018,988
Cam4,300,1435,18/05/2018,1122
Cam4,300,1466,18/05/2018,1009
Cam4,300,1495,18/05/2018,1143
Cam4,300,1525,18/05/2018,1094
Cam4,300,1555,18/05/2018,1097
Cam4,300,1586,18/05/2018,1230
Cam4,300,1616,18/05/2018,752
Cam4,300,1645,18/05/2018,1536
Cam4,300,1676,18/05/2018,2111
Cam4,300,1706,18/05/2018,2374
Cam4,300,1736,18/05/2018,1221
Cam4,300,1766,18/05/2018,1643
Cam4,300,1797,18/05/2018,955
Cam4,300,1825,18/05/2018,1705
Cam4,300,1856,18/05/2018,2069
Cam4,300,1885,18/05/2018,1459
Cam4,300,1916,18/05/2018,912
Cam4,300,1946,18/05/2018,1490
Cam4,300,1975,18/05/2018,680
Cam4,300,2005,18/05/2018,2256
Cam4,300,2036,18/05/2018,1438
Cam4,300,2067,18/05/2018,793
Cam4,300,2094,18/05/2018,550
Cam4,300,2127,18/05/2018,788
Cam4,300,2154,18/05/2018,699
Cam4,300,2185,18/05/2018,1184
Cam4,300,2215,18/05/2018,854
Cam4,300,2246,18/05/2018,925
Cam4,300,2276,18/05/2018,1324
Cam4,300,2305,18/05/2018,1224
Cam4,300,2336,18/05/2018,711
Cam4,300,2366,18/05/2018,593
Cam4,300,2397,18/05/2018,660
Cam4,300,2425,18/05/2018,1098
Cam4,300,2456,18/05/2018,679
Cam4,300,2485,18/05/2018,962
Cam4,300,2516,18/05/2018,413
Cam4,300,2546,18/05/2018,143
Cam4,300,2576,18/05/2018,53
Cam4,300,2606,18/05/2018,149
Cam4,300,2634,18/05/2018,36
Cam4,300,2666,18/05/2018,127
Cam4,300,2696,18/05/2018,169
Cam4,300,2726,18/05/2018,176
Cam4,300,2756,18/05/2018,725
Cam4,300,2786,18/05/2018,444
Cam4,300,2813,18/05/2018,401
Cam4,300,2845,18/05/2018,0
Cam4,300,2875,18/05/2018,0
Cam4,300,2906,18/05/2018,0
Cam4,300,2935,18/05/2018,0
Cam4,300,2965,18/05/2018,15
Cam4,300,2997,18/05/2018,56
Cam4,300,3027,18/05/2018,60
Cam4,300,3057,18/05/2018,191
Cam4,300,3085,18/05/2018,371
Cam4,300,3117,18/05/2018,0
Cam4,300,3146,18/05/2018,303
Cam4,300,3176,18/05/2018,0
Cam4,300,3206,18/05/2018,0
Cam4,300,3235,18/05/2018,0
Cam4,300,3265,18/05/2018,0
Cam4,300,3296,18/05/2018,132
Cam4,300,3327,18/05/2018,125
Cam4,300,3356,18/05/2018,0
